Alpha3,Country,Year,Fitch,Moody,S&P
PRY,Paraguay,2022,11.541385745233466,11.0,11.61331944254984
PRY,Paraguay,2023,11.008678944533436,10.5,11.384125778393225
PRY,Paraguay,2024,10.157569049325488,10.0,11.0
QAT,Qatar,2006,4.110636972303241,4.0,3.5797515735122056
QAT,Qatar,2007,3.015064930272047,3.0,3.0395289835817647
QAT,Qatar,2008,3.015064930272047,3.0,3.0395289835817647
QAT,Qatar,2009,3.015064930272047,3.0,3.0395289835817647
QAT,Qatar,2010,3.7582745775756927,3.2992667545408216,3.0
QAT,Qatar,2011,3.666846764591388,3.391305268329931,3.142857142857143
QAT,Qatar,2012,3.575418951607084,3.4833437821190407,3.2857142857142856
QAT,Qatar,2013,3.59719748619223,3.518495878681755,3.312810099534271
QAT,Qatar,2014,3.59719748619223,3.518495878681755,3.312810099534271
QAT,Qatar,2015,3.0,3.1405141326000297,3.1882836104451124
QAT,Qatar,2016,3.0,3.0,3.0448471947510667
QAT,Qatar,2017,3.0,4.0,4.0
QAT,Qatar,2018,4.0,4.0,3.8
QAT,Qatar,2019,4.0,4.0,3.6
QAT,Qatar,2020,4.0,4.0,3.628810098416567
QAT,Qatar,2021,4.110636972303241,4.0,3.5797515735122056
QAT,Qatar,2022,5.30743235451136,4.0,3.0
QAT,Qatar,2023,3.562850951287645,3.5,3.3096402785469845
QAT,Qatar,2024,3.015064930272047,3.0,3.0395289835817647
ROU,Romania,2006,9.0,10.0,10.357970044447365
ROU,Romania,2007,9.0,10.0,10.357970044447365
ROU,Romania,2008,9.0,10.0,11.0
ROU,Romania,2009,10.0,10.0,10.833333333333334
ROU,Romania,2010,11.0,10.0,10.666666666666666
ROU,Romania,2011,10.0,10.0,10.357126839713466
ROU,Romania,2012,10.0,10.0,10.357126839713466
ROU,Romania,2013,10.0,10.0,10.357126839713466
ROU,Romania,2014,10.0,10.0,10.0
ROU,Romania,2015,10.0,10.0,10.0
ROU,Romania,2016,10.0,10.0,10.0
ROU,Romania,2017,10.0,10.0,10.357126839713466
ROU,Romania,2018,10.0,10.0,10.357126839713466
ROU,Romania,2019,10.0,10.0,10.357126839713466
ROU,Romania,2020,10.0,10.0,10.357126839713466
ROU,Romania,2021,9.867028728342197,10.0,10.0
ROU,Romania,2022,9.866689295521386,10.0,10.35723924793056
ROU,Romania,2023,9.866689295521386,10.0,10.35723924793056
ROU,Romania,2024,9.866689295521386,10.0,10.35723924793056
RUS,Russia,2006,8.0,7.787465058373261,9.670620411605668
RUS,Russia,2007,8.0,7.787465058373261,9.670620411605668
RUS,Russia,2008,8.0,8.0,9.0
RUS,Russia,2009,9.0,8.0,9.166666666666666
RUS,Russia,2010,9.0,8.0,9.333333333333334
RUS,Russia,2011,9.0,8.855270990725092,9.88083859490516
RUS,Russia,2012,9.0,8.855270990725092,9.88083859490516
RUS,Russia,2013,9.0,8.0,9.74623762161174
RUS,Russia,2014,9.0,8.0,10.0
RUS,Russia,2015,10.0,10.0,11.0
RUS,Russia,2016,10.0,11.0,10.666666666666666
RUS,Russia,2017,10.0,11.0,10.333333333333334
RUS,Russia,2018,10.0,11.0,10.0
RUS,Russia,2019,10.0,10.0,10.25
RUS,Russia,2020,9.0,10.0,10.5
RUS,Russia,2021,12.0,10.0,10.18750049504874
RUS,Russia,2022,15.0,16.0,11.0
RUS,Russia,2023,9.64705882352941,9.546204241070392,10.01686212527542
RUS,Russia,2024,9.64705882352941,9.546204241070392,10.01686212527542
SAU,Saudi Arabia,2006,5.0,6.0,5.814197107581961
SAU,Saudi Arabia,2007,5.0,5.0,4.0
SAU,Saudi Arabia,2008,4.0,4.666666666666667,4.125
SAU,Saudi Arabia,2009,4.0,4.333333333333333,4.25
SAU,Saudi Arabia,2010,4.0,4.0,5.662257214662741
SAU,Saudi Arabia,2011,4.0,4.0,5.662257214662741
SAU,Saudi Arabia,2012,4.0,4.0,5.662257214662741
SAU,Saudi Arabia,2013,4.0,4.305001923956023,5.652800427707742
SAU,Saudi Arabia,2014,3.0,3.772463342330159,5.455360920168892
SAU,Saudi Arabia,2015,3.0,4.0,5.0
SAU,Saudi Arabia,2016,4.0,4.0,7.0
SAU,Saudi Arabia,2017,5.0,4.5,7.0
SAU,Saudi Arabia,2018,5.0,5.0,7.0
SAU,Saudi Arabia,2019,5.0,5.0,5.845202770865457
SAU,Saudi Arabia,2020,6.0,5.0,6.05915399035167
SAU,Saudi Arabia,2021,5.666666666666667,5.0,5.9878369171896
SAU,Saudi Arabia,2022,5.333333333333333,5.0,7.0
SAU,Saudi Arabia,2023,5.0,5.0,6.0
SAU,Saudi Arabia,2024,3.980542528875951,4.0,6.0
SEN,Senegal,2011,,14.0,
SEN,Senegal,2012,,14.0,
SEN,Senegal,2013,,14.0,
SEN,Senegal,2014,,14.0,
SEN,Senegal,2015,,14.0,
SEN,Senegal,2016,,14.0,
SEN,Senegal,2017,,13.0,
SEN,Senegal,2018,,13.0,
SEN,Senegal,2019,,13.0,
SEN,Senegal,2020,,13.0,
SEN,Senegal,2021,,13.0,
SEN,Senegal,2022,,13.0,
SEN,Senegal,2023,,13.5,
SEN,Senegal,2024,,14.0,
SGP,Singapore,2006,1.0,1.0,
SGP,Singapore,2007,1.0,1.0,
SGP,Singapore,2008,1.0,1.0,
SGP,Singapore,2009,1.0,1.0,
SGP,Singapore,2010,1.0,1.0,
SGP,Singapore,2011,1.0,1.0,
SGP,Singapore,2012,1.0,1.0,
SGP,Singapore,2013,1.0,1.0,
SGP,Singapore,2014,1.0,1.0,
SGP,Singapore,2015,1.0,1.0,
SGP,Singapore,2016,1.0,1.0,
SGP,Singapore,2017,1.0,1.0,
SGP,Singapore,2018,1.0,1.0,
SGP,Singapore,2019,1.0,1.0,
SGP,Singapore,2020,1.0,1.0,
SGP,Singapore,2021,1.0,1.0,
SGP,Singapore,2022,1.0,1.0,
SGP,Singapore,2023,1.0,1.0,
SGP,Singapore,2024,1.0,1.0,
SLV,El Salvador,2006,14.714265133415912,14.587297101825447,15.098977433836296
SLV,El Salvador,2007,14.714265133415912,14.587297101825447,15.098977433836296
SLV,El Salvador,2008,11.0,11.484050731032694,13.06307099451714
SLV,El Salvador,2009,12.0,11.0,12.601108981551056
SLV,El Salvador,2010,12.0,11.5,12.98385223186689
SLV,El Salvador,2011,12.0,12.0,13.0
SLV,El Salvador,2012,12.0,13.0,13.333333333333334
SLV,El Salvador,2013,13.0,13.0,13.666666666666666
SLV,El Salvador,2014,13.0,13.0,14.0
SLV,El Salvador,2015,14.0,13.0,14.5
SLV,El Salvador,2016,14.0,14.0,15.0
SLV,El Salvador,2017,15.0,17.0,19.0
SLV,El Salvador,2018,16.0,16.0,16.0
SLV,El Salvador,2019,16.0,16.0,16.0
SLV,El Salvador,2020,16.0,16.0,16.0
SLV,El Salvador,2021,17.0,16.0,16.0
SLV,El Salvador,2022,18.0,19.0,17.0
SLV,El Salvador,2023,22.0,19.0,17.81072385920772
SLV,El Salvador,2024,17.142507268070606,17.0,16.723860308074244
SUR,Suriname,2006,16.68466964983304,14.935515276648708,15.129261949895287
SUR,Suriname,2007,16.68466964983304,14.935515276648708,15.129261949895287
SUR,Suriname,2008,16.68466964983304,14.935515276648708,15.129261949895287
SUR,Suriname,2009,15.0,14.152123922355353,14.591275000460556
SUR,Suriname,2010,14.5,13.918876247680604,14.43136608958823
SUR,Suriname,2011,14.0,13.39724425634348,13.0
SUR,Suriname,2012,13.0,13.0,13.2
SUR,Suriname,2013,13.0,13.0,13.4
SUR,Suriname,2014,13.0,13.0,13.881456793497668
SUR,Suriname,2015,13.0,13.5,14.04159354114039
SUR,Suriname,2016,14.0,14.0,14.0
SUR,Suriname,2017,16.0,14.0,15.0
SUR,Suriname,2018,16.0,15.0,15.666666666666666
SUR,Suriname,2019,16.0,15.0,16.333333333333332
SUR,Suriname,2020,18.0,16.0,17.0
SUR,Suriname,2021,22.0,17.0,17.0
SUR,Suriname,2022,23.111090468903413,18.0,17.0
SUR,Suriname,2023,25.363251723291263,19.0,17.0
SUR,Suriname,2024,20.980372205134287,17.0,16.52249977363786
SVK,Slovakia,2006,3.0,3.0,3.0
SVK,Slovakia,2007,6.0,3.6666666666666665,4.0
SVK,Slovakia,2008,6.0,4.333333333333333,5.0
SVK,Slovakia,2009,5.333333333333333,5.0,4.666666666666667
SVK,Slovakia,2010,4.666666666666667,4.5,4.333333333333333
SVK,Slovakia,2011,4.0,4.0,4.0
SVK,Slovakia,2012,6.0,6.0,5.0
SVK,Slovakia,2013,7.0,11.0,7.0
SVK,Slovakia,2014,8.0,11.0,6.0
SVK,Slovakia,2015,8.0,10.0,5.0
SVK,Slovakia,2016,8.0,10.0,6.0
SVK,Slovakia,2017,7.0,8.0,5.0
SVK,Slovakia,2018,7.0,6.0,4.5
SVK,Slovakia,2019,7.0,8.0,4.0
SVK,Slovakia,2020,6.0,7.0,4.5
SVK,Slovakia,2021,5.909426864605518,6.0,5.0
SVK,Slovakia,2022,6.314559956974891,7.0,5.0
SVK,Slovakia,2023,5.909426864605518,6.0,5.0
SVK,Slovakia,2024,6.214415446531371,7.0,4.0
SVN,Slovenia,2006,3.0,5.0,3.0
SVN,Slovenia,2007,6.0,5.0,4.0
SVN,Slovenia,2008,6.0,5.0,5.0
SVN,Slovenia,2009,5.666666666666667,5.0,4.666666666666667
SVN,Slovenia,2010,5.333333333333333,4.5,4.333333333333333
SVN,Slovenia,2011,5.0,4.0,4.0
SVN,Slovenia,2012,5.0,6.0,6.0
SVN,Slovenia,2013,5.0,6.0,7.0
SVN,Slovenia,2014,5.0,11.0,6.0
SVN,Slovenia,2015,5.0,10.0,5.0
SVN,Slovenia,2016,5.0,10.0,6.0
SVN,Slovenia,2017,5.0,6.0,5.0
SVN,Slovenia,2018,5.0,6.0,4.5
SVN,Slovenia,2019,5.0,6.0,4.0
SVN,Slovenia,2020,6.0,7.0,4.5
SVN,Slovenia,2021,5.133500726001455,6.0,5.0
SVN,Slovenia,2022,5.133500726001455,6.0,5.0
SVN,Slovenia,2023,5.133500726001455,6.0,5.0
SVN,Slovenia,2024,5.132758094496003,7.0,4.0
SWE,Sweden,2006,1.0,1.0,
SWE,Sweden,2007,1.0,1.0,
SWE,Sweden,2008,1.0,1.0,
SWE,Sweden,2009,1.0,1.0,
SWE,Sweden,2010,1.0,1.0,
SWE,Sweden,2011,1.0,1.0,
SWE,Sweden,2012,1.0,1.0,
SWE,Sweden,2013,1.0,1.0,
SWE,Sweden,2014,1.0,1.0,
SWE,Sweden,2015,1.0,1.0,
SWE,Sweden,2016,1.0,1.0,
SWE,Sweden,2017,1.0,1.0,
SWE,Sweden,2018,1.0,1.0,
SWE,Sweden,2019,1.0,1.0,
SWE,Sweden,2020,1.0,1.0,
SWE,Sweden,2021,1.0,1.0,
SWE,Sweden,2022,1.0,1.0,
SWE,Sweden,2023,1.0,1.0,
SWE,Sweden,2024,1.0,1.0,
THA,Thailand,2006,8.0,8.0,
THA,Thailand,2007,8.0,8.0,
THA,Thailand,2008,8.0,8.0,
THA,Thailand,2009,9.0,8.0,
THA,Thailand,2010,9.0,8.0,
THA,Thailand,2011,9.0,8.0,
THA,Thailand,2012,9.0,8.0,
THA,Thailand,2013,8.0,8.0,
THA,Thailand,2014,8.0,8.0,
THA,Thailand,2015,8.0,8.0,
THA,Thailand,2016,8.0,8.0,
THA,Thailand,2017,8.0,8.0,
THA,Thailand,2018,8.0,8.0,
THA,Thailand,2019,8.0,8.0,
THA,Thailand,2020,8.0,8.0,
THA,Thailand,2021,8.266666666666667,8.0,
THA,Thailand,2022,8.266666666666667,8.0,
THA,Thailand,2023,8.266666666666667,8.0,
THA,Thailand,2024,8.266666666666667,8.0,
TTO,Trinidad and Tobago,2006,,8.0,5.926010972267848
TTO,Trinidad and Tobago,2007,,8.0,5.926010972267848
TTO,Trinidad and Tobago,2008,,8.0,6.0
TTO,Trinidad and Tobago,2009,,8.287491657517474,6.125
TTO,Trinidad and Tobago,2010,,8.406106730909137,6.25
TTO,Trinidad and Tobago,2011,,9.834917552260386,7.754271127632336
TTO,Trinidad and Tobago,2012,,9.834917552260386,7.754271127632336
TTO,Trinidad and Tobago,2013,,8.0,5.926010972267848
TTO,Trinidad and Tobago,2014,,8.5,6.424196886155997
TTO,Trinidad and Tobago,2015,,9.0,6.922382800044144
TTO,Trinidad and Tobago,2016,,9.0,7.0
TTO,Trinidad and Tobago,2017,,11.0,8.0
TTO,Trinidad and Tobago,2018,,11.0,8.5
TTO,Trinidad and Tobago,2019,,11.0,9.0
TTO,Trinidad and Tobago,2020,,11.0,10.0
TTO,Trinidad and Tobago,2021,,12.0,10.0
TTO,Trinidad and Tobago,2022,,12.0,10.0
TTO,Trinidad and Tobago,2023,,12.0,9.911498283373032
TTO,Trinidad and Tobago,2024,,12.0,9.911498283373032
TUN,Tunisia,2006,14.01773734886268,14.107142857142854,14.422807973296836
TUN,Tunisia,2007,14.01773734886268,14.107142857142854,14.422807973296836
TUN,Tunisia,2008,14.01773734886268,14.107142857142854,14.422807973296836
TUN,Tunisia,2009,14.01773734886268,14.107142857142854,14.422807973296836
TUN,Tunisia,2010,14.01773734886268,14.107142857142854,14.422807973296836
TUN,Tunisia,2011,9.0,10.0,10.0
TUN,Tunisia,2012,10.0,10.5,12.0
TUN,Tunisia,2013,13.0,11.0,13.0
TUN,Tunisia,2014,13.0,12.0,13.302389590733698
TUN,Tunisia,2015,13.0,13.0,13.582494682350998
TUN,Tunisia,2016,13.0,13.0,13.582494682350998
TUN,Tunisia,2017,14.0,14.0,14.383556325385904
TUN,Tunisia,2018,14.0,15.0,14.663661417003205
TUN,Tunisia,2019,14.0,15.0,14.663661417003205
TUN,Tunisia,2020,14.0,15.0,14.663661417003205
TUN,Tunisia,2021,16.0,16.0,15.98567961145572
TUN,Tunisia,2022,18.0,17.0,17.307697805908234
TUN,Tunisia,2023,17.62416144203879,18.0,17.392007338480294
TUN,Tunisia,2024,17.62416144203879,18.0,17.392007338480294
TUR,Trkiye,2006,11.892559550947796,12.97590656316217,12.944204113020138
TUR,Trkiye,2007,13.0,14.688772712306388,13.831891344787508
TUR,Trkiye,2008,13.0,14.688772712306388,13.831891344787508
TUR,Trkiye,2009,13.0,14.688772712306388,13.831891344787508
TUR,Trkiye,2010,11.0,12.0,12.0
TUR,Trkiye,2011,11.0,11.5,11.666666666666666
TUR,Trkiye,2012,11.0,11.0,11.333333333333334
TUR,Trkiye,2013,10.0,10.0,11.0
TUR,Trkiye,2014,10.0,10.0,11.333333333333334
TUR,Trkiye,2015,10.0,10.0,11.666666666666666
TUR,Trkiye,2016,10.0,10.0,12.0
TUR,Trkiye,2017,11.0,11.0,12.5
TUR,Trkiye,2018,11.0,12.0,13.0
TUR,Trkiye,2019,12.0,14.0,13.333333333333334
TUR,Trkiye,2020,13.0,15.0,13.666666666666666
TUR,Trkiye,2021,13.5,15.0,14.0
TUR,Trkiye,2022,14.0,16.0,15.0
TUR,Trkiye,2023,13.832096118998589,16.0,15.0
TUR,Trkiye,2024,13.7339757980618,16.0,14.0
TWN,Taiwan,2006,4.609775732685639,4.0,2.4699211584489964
TWN,Taiwan,2007,4.609775732685639,4.0,2.4699211584489964
TWN,Taiwan,2008,4.609775732685639,4.0,2.4699211584489964
TWN,Taiwan,2009,5.0,4.0,2.341425714699635
TWN,Taiwan,2010,5.0,4.0,2.341425714699635
TWN,Taiwan,2011,5.0,4.0,2.341425714699635
TWN,Taiwan,2012,5.0,4.0,2.341425714699635
TWN,Taiwan,2013,5.0,4.0,2.341425714699635
TWN,Taiwan,2014,5.0,4.0,2.341425714699635
TWN,Taiwan,2015,5.0,4.0,2.341425714699635
TWN,Taiwan,2016,5.0,4.0,2.341425714699635
TWN,Taiwan,2017,4.0,4.0,2.6707118573419293
TWN,Taiwan,2018,4.0,4.0,2.6707118573419293
TWN,Taiwan,2019,4.0,4.0,2.6707118573419293
TWN,Taiwan,2020,3.5,4.0,2.8353549286630764
TWN,Taiwan,2021,3.0,4.0,3.0
TWN,Taiwan,2022,6.036860257598966,4.0,2.0
TWN,Taiwan,2023,4.609775732685639,4.0,2.4699211584489964
TWN,Taiwan,2024,4.609775732685639,4.0,2.4699211584489964
UKR,Ukraine,2006,13.0,14.208684567970527,12.90279409497051
UKR,Ukraine,2007,13.0,14.208684567970527,12.90279409497051
UKR,Ukraine,2008,13.0,14.0,12.670683421604268
UKR,Ukraine,2009,15.0,15.0,13.70840623984908
UKR,Ukraine,2010,16.0,15.333333333333334,14.0
UKR,Ukraine,2011,15.0,15.666666666666666,14.5
UKR,Ukraine,2012,15.0,16.0,15.0
UKR,Ukraine,2013,15.0,17.0,16.0
UKR,Ukraine,2014,16.0,18.0,17.0
UKR,Ukraine,2015,20.0,20.0,20.0
UKR,Ukraine,2016,18.0,19.0,18.75
UKR,Ukraine,2017,16.0,18.0,17.5
UKR,Ukraine,2018,16.0,17.0,15.895651724685871
UKR,Ukraine,2019,16.0,17.0,15.0
UKR,Ukraine,2020,15.0,16.0,15.333333333333334
UKR,Ukraine,2021,16.5,17.0,15.666666666666666
UKR,Ukraine,2022,18.0,18.0,16.0
UKR,Ukraine,2023,18.96597851425716,20.0,18.0
UKR,Ukraine,2024,19.499286677533952,20.547724355700467,20.0
URY,Uruguay,2006,14.0,14.0,15.010707776612673
URY,Uruguay,2007,13.0,13.666666666666666,15.31496783045266
URY,Uruguay,2008,13.0,13.333333333333334,14.649704759492549
URY,Uruguay,2009,13.0,13.0,13.984441688532437
URY,Uruguay,2010,12.0,11.0,10.96238638757186
URY,Uruguay,2011,11.0,10.5,11.0
URY,Uruguay,2012,11.0,10.0,10.0
URY,Uruguay,2013,10.0,9.5,9.666666666666666
URY,Uruguay,2014,10.0,9.0,9.333333333333334
URY,Uruguay,2015,10.0,9.0,9.0
URY,Uruguay,2016,10.0,9.0,8.875
URY,Uruguay,2017,10.0,9.0,8.75
URY,Uruguay,2018,10.0,9.0,8.909854211411394
URY,Uruguay,2019,10.0,9.0,8.909854211411394
URY,Uruguay,2020,10.0,9.0,8.909854211411394
URY,Uruguay,2021,10.079300886319444,9.0,8.83297016830755
URY,Uruguay,2022,10.079300886319444,9.0,8.83297016830755
URY,Uruguay,2023,10.724227264281836,9.0,8.0
URY,Uruguay,2024,9.36384814357289,8.0,7.530828934221654
USA,United States,2006,1.0,1.0,2.0
USA,United States,2007,1.0,1.0,2.0
USA,United States,2008,1.0,1.0,2.0
USA,United States,2009,1.0,1.0,2.0
USA,United States,2010,1.0,1.0,2.0
USA,United States,2011,1.0,1.0,2.0
USA,United States,2012,1.0,1.0,2.0
USA,United States,2013,1.0,1.0,2.0
USA,United States,2014,1.0,1.0,2.0
USA,United States,2015,1.0,1.0,2.0
USA,United States,2016,1.0,1.0,2.0
USA,United States,2017,1.0,1.0,2.0
USA,United States,2018,1.0,1.0,2.0
USA,United States,2019,1.0,1.0,2.0
USA,United States,2020,1.0,1.0,2.0
USA,United States,2021,1.0,1.0,2.0
USA,United States,2022,1.0,1.0,2.0
USA,United States,2023,1.0,1.0,2.0
USA,United States,2024,1.0,1.0,2.0
VCT,Saint Vincent and the Grenadines,2007,,14.0,
VCT,Saint Vincent and the Grenadines,2008,,14.2,
VCT,Saint Vincent and the Grenadines,2009,,14.4,
VCT,Saint Vincent and the Grenadines,2012,,15.0,
VCT,Saint Vincent and the Grenadines,2013,,15.5,
VCT,Saint Vincent and the Grenadines,2014,,16.0,
VCT,Saint Vincent and the Grenadines,2015,,16.0,
VCT,Saint Vincent and the Grenadines,2016,,16.0,
VCT,Saint Vincent and the Grenadines,2017,,16.0,
VCT,Saint Vincent and the Grenadines,2018,,16.0,
VCT,Saint Vincent and the Grenadines,2019,,16.0,
VCT,Saint Vincent and the Grenadines,2020,,16.0,
VCT,Saint Vincent and the Grenadines,2021,,16.0,
VCT,Saint Vincent and the Grenadines,2022,,16.0,
VCT,Saint Vincent and the Grenadines,2023,,16.0,
VCT,Saint Vincent and the Grenadines,2024,,16.0,
VEN,Venezuela,2006,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2007,13.0,14.530391609966545,14.5
VEN,Venezuela,2008,14.0,15.0,14.5
VEN,Venezuela,2009,14.0,15.0,14.5
VEN,Venezuela,2010,14.0,15.0,14.5
VEN,Venezuela,2011,14.0,15.0,14.0
VEN,Venezuela,2012,14.0,15.3592975422354,14.5
VEN,Venezuela,2013,14.0,15.0,15.0
VEN,Venezuela,2014,15.0,17.0,14.5
VEN,Venezuela,2015,18.0,19.0,14.5
VEN,Venezuela,2016,18.0,19.0,14.5
VEN,Venezuela,2017,18.0,20.0,14.5
VEN,Venezuela,2018,22.0,21.0,14.5
VEN,Venezuela,2019,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2020,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2021,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2022,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2023,15.66666666666667,16.740807429350163,14.5
VEN,Venezuela,2024,15.66666666666667,16.740807429350163,14.5
ZAF,South Africa,2006,9.811965099214063,9.304414307572312,10.731935396401315
ZAF,South Africa,2007,8.0,7.489728768150853,8.78055026030229
ZAF,South Africa,2008,8.0,7.489728768150853,8.78055026030229
ZAF,South Africa,2009,8.0,7.0,8.542657289341799
ZAF,South Africa,2010,8.0,7.333333333333333,8.70457887153973
ZAF,South Africa,2011,8.0,7.666666666666667,8.866500453737665
ZAF,South Africa,2012,8.0,8.0,9.0
ZAF,South Africa,2013,9.0,8.0,9.5
ZAF,South Africa,2014,9.0,9.0,10.0
ZAF,South Africa,2015,9.0,9.0,10.333333333333334
ZAF,South Africa,2016,10.0,9.0,10.666666666666666
ZAF,South Africa,2017,11.0,9.0,11.0
ZAF,South Africa,2018,11.0,10.0,11.666666666666666
ZAF,South Africa,2019,11.0,10.0,12.333333333333334
ZAF,South Africa,2020,12.0,11.0,13.0
ZAF,South Africa,2021,11.804800114691677,11.5,13.0
ZAF,South Africa,2022,11.603523890387171,12.0,13.0
ZAF,South Africa,2023,11.603523890387171,12.0,13.0
ZAF,South Africa,2024,11.603523890387171,12.0,13.0
ZMB,Zambia,2006,,11.500929878790028,12.266398056869097
ZMB,Zambia,2007,,11.500929878790028,12.266398056869097
ZMB,Zambia,2008,,11.500929878790028,12.266398056869097
ZMB,Zambia,2009,,11.500929878790028,12.266398056869097
ZMB,Zambia,2010,,10.756974090925212,10.0
ZMB,Zambia,2011,,10.0,10.0
ZMB,Zambia,2012,,10.0,10.0
ZMB,Zambia,2013,,10.0,10.0
ZMB,Zambia,2014,,10.756974090925212,10.0
ZMB,Zambia,2015,,10.0,10.0
ZMB,Zambia,2016,,10.0,10.0
ZMB,Zambia,2017,,11.0,10.0
ZMB,Zambia,2018,,11.0,11.0
ZMB,Zambia,2019,,12.0,12.0
ZMB,Zambia,2020,,12.0,20.0
ZMB,Zambia,2021,,13.0,16.5
ZMB,Zambia,2022,,14.0,13.0
ZMB,Zambia,2023,,14.0,15.74798542651825
ZMB,Zambia,2024,,14.0,15.74798542651825
